Player,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16
Leonardo Carrilho Baptistão,-0.024639266,0.044300593,-0.008802364,0.24624065,0.0070820185,-0.07979374,0.010360309,-0.023871265,-0.0013690734,0.058945373,0.02168924,0.03752154,0.03371739,-0.036123935,-1.0862467,0.30510134
Lionel Andrés Messi Cuccittini,-0.8627196,-0.0029830062,0.10126597,-0.06514017,0.019682992,1.2393047,-0.025788864,-0.056966096,0.056377806,0.22771405,0.057548955,-0.11262705,-0.01691013,-0.02808727,-1.4554781,-1.5762569
Lucas Alfonso Orbán Alegre,-0.013658404,-0.07273497,-0.034804173,0.24027681,-0.020889048,-0.4389402,-0.032729838,-0.035830386,0.03137277,0.045544945,0.15362808,0.03364867,-0.0030154425,-0.1963813,0.6508263,-0.034099147
Lucas Hernández Pi,0.38416082,-0.021402866,0.004857354,-0.08099943,-0.024011621,-0.14572653,0.016779978,-0.0021906763,-0.026047641,0.03750289,0.073151186,0.1518907,-0.0009166682,-0.08181737,0.44429842,0.50451505
Lucas Pérez Martínez,0.47629467,0.02762488,-0.023760356,-0.40835583,0.014384497,0.5543478,0.006958374,0.012617055,0.007771212,-0.18211512,-0.094825916,-0.13572519,0.0059827254,0.12484716,-0.978255,-0.48703676
Lucas Vázquez Iglesias,-0.5329195,-0.014880691,0.020466091,-0.22704756,-0.055298027,0.25035918,0.002215702,0.10040387,-0.040055133,-0.050824374,-0.13863143,-0.041601643,-0.012857161,0.2160171,-0.32359073,-0.3193827
Luciano Vietto,-0.33847016,0.023059208,0.024003638,-0.31464243,-0.026306054,-0.110917404,0.017331434,0.062784165,-0.0249183,-0.038971927,-0.15708075,0.017135676,-0.00064229063,0.20226097,-0.6799659,0.09614485
Luis Alberto Romero Alconchel,-0.07703193,0.103094846,-0.007756597,0.13648735,0.08605264,0.10089373,0.01836832,-0.036463298,0.06285249,-0.06819441,-0.20305613,-0.30877486,0.02206336,0.21840234,-1.2231175,-0.36533386
Luis Alberto Suárez Díaz,-0.09638323,-0.011733665,0.0010592182,-0.22701925,0.036232527,1.1978186,-0.05990821,-0.074036725,0.07279496,-0.045855872,0.0113711525,-0.30460545,0.004516781,-0.036505565,-1.3098212,-0.68674123
Luis Carlos Correia Pinto,-0.2490986,-0.02441116,-0.02805116,0.47518393,0.0031658951,-0.32919398,-0.02840882,-0.035709552,0.030208606,0.10266271,0.12519944,0.019510323,-0.01872687,-0.19308361,-0.13309659,0.44050416
Luis Hernández Rodríguez,0.31746185,-0.0007953263,0.010528152,0.32322532,0.019452557,0.33022583,0.0058185034,-0.044012457,-0.0024756314,0.041303817,0.20825794,0.104594864,0.022620073,-0.16241151,1.2171369,0.009036488
Luka Modrić,-0.28023204,0.028085995,0.0662738,-0.2134022,-0.015324244,0.151882,-0.022136746,0.04018414,-0.0131058395,0.020214634,0.015533683,0.10251658,-0.0135031035,0.061543964,0.56584966,-1.5483235
Mamadou Sylla Diallo,-0.034331184,0.021897629,0.026169008,0.04002629,-0.03945405,0.13286304,0.026461741,-0.016262941,-0.005503719,0.13945688,0.004004922,0.22200988,0.014625184,0.0048589394,-0.92004687,1.0236024
Manuel Agudo Durán,-0.4013285,-0.025904916,-0.03490807,0.7414743,0.008136875,0.5610973,-0.018780753,-0.078591526,0.055515908,0.11645561,0.10156212,-0.08816533,0.0024357508,-0.1760353,-1.1862007,-0.9516413
Manuel Trigueros Muñoz,0.065784,0.07274453,0.0044379286,-0.5177802,0.04705686,-0.47583297,0.000438702,-0.02461107,0.037768327,-0.07088341,-0.06554474,-0.16176298,0.003772002,0.07659003,0.123528734,-0.37113982
Marc Bartra Aregall,-0.9187468,0.002708579,0.05835001,-0.73483044,-0.032512866,0.2186037,0.011507293,0.0194966,0.0025600917,0.044623815,0.061684135,0.017366331,-0.018408941,0.005223861,0.35067603,0.40107316
Marcelo Alfonso Díaz Rojas,-0.25451505,0.07586176,0.029128911,-0.7459271,0.045245077,-0.28883684,0.01723073,0.0040632216,0.0054049743,-0.05552918,-0.16563201,-0.13513117,-0.008013181,0.17578843,0.7930657,-0.8979886
Marcelo Vieira da Silva Júnior,-0.65908736,-0.03402177,0.0025953746,0.41214955,-0.022538835,0.12760668,-0.022002472,-0.0011960869,0.0140890265,0.11121042,0.22347957,0.13853264,-0.016513249,-0.19429661,0.45087934,-1.4000723
Marco Asensio Willemsen,-0.122686975,-0.031628087,-0.032608185,0.25730357,-0.022562953,-0.1575012,0.0029456764,0.057084948,0.0013080771,-0.038553003,-0.17517403,-0.046896115,0.008527115,0.17357595,-0.72061825,-0.70416135
Marcos Alberto Angeleri,0.39766932,-0.019787211,-0.00079854694,-0.21829921,-0.0292542,0.15749854,0.017157912,-0.016009165,-0.047367297,0.044650096,0.1596135,0.20553218,0.008641463,-0.1038665,0.657558,0.5387169
Mariano Ferreira Filho,0.19840835,-0.033973824,-0.009051511,0.33610657,-0.012828709,-0.25949275,-0.002803392,-0.0088545,-0.006721871,0.045023445,0.04103521,0.048805967,-0.0024932055,-0.026367778,0.14069022,-0.15303372
Mario Gaspar Pérez Martínez,0.34802356,0.041155364,-0.018979011,-0.03392976,0.07129574,-0.2651432,0.009843194,-0.047583926,0.043659985,-0.043513287,-0.046151493,-0.18540668,-0.0067242673,0.018604897,0.48332718,-0.26619726
Markel Bergara Larrañaga,0.42494798,-0.016148621,0.011566628,-0.19491088,-0.03373276,0.06346059,0.014733874,-0.0010034861,-0.055383194,0.05655971,0.18112482,0.2445561,0.003169768,-0.13770925,0.21222518,0.08791016
Markel Susaeta Laskurain,-0.31091943,-0.066119075,-0.01722189,0.5059307,-0.06025946,0.05181354,-0.012232487,0.05057413,0.0073902565,0.032895483,-0.081997246,0.012558837,-0.007662454,0.08313742,-0.5251077,-0.2156949
Martín Montoya Torralbo,0.32554615,-0.055154238,-0.003134536,0.38576943,-0.052933708,-0.08607973,0.0070661996,0.04042063,-0.050947532,0.052965753,0.07332497,0.20385061,-0.003420699,-0.085001275,0.63053393,-0.6233653
Mateo Kovačić,-0.94321126,-0.0108922385,0.05631389,-0.70419484,-0.05130967,-0.1961397,0.008216732,0.08669334,-0.03664619,0.035231322,-0.021749286,0.14030163,-0.009837901,0.07460719,0.08119107,-0.05279124
Mateo Pablo Musacchio,-0.43300715,-0.02466893,-0.035251606,-0.39398217,0.015447513,-0.14469425,-0.009638502,-0.022417063,0.024616467,0.012173225,0.11452415,-0.08252316,-0.0016800597,-0.13466051,0.8484574,0.26214993
Matías Nahuel Leiva Esquivel,-0.23929358,-0.05249117,0.0046151383,0.2829248,-0.043973446,-0.33542657,-0.0038375799,0.02275283,-0.039250012,0.092085354,0.09574209,0.17761858,0.014910462,-0.072310105,-0.6102405,0.27023968
Mauricio Andrés Cuero Castillo,-0.7907009,-0.01642795,-0.00096413086,0.38315934,-0.016847465,-0.1314446,0.027382888,0.01771462,-0.045229662,0.15539803,0.03759138,0.094265535,0.011659002,-0.028922403,-0.94032854,0.50490224
Mauricio Lemos Merladet,-0.036981568,-0.037447527,0.03134904,-0.28930092,-0.032126147,-0.22497168,-0.010516067,0.032438017,-0.03360828,0.010668196,0.11536348,0.12407321,0.00074700377,-0.051340915,0.67816496,0.1616613
Mauro Javier Dos Santos,0.62029773,-0.029888107,0.015742267,0.325536,0.002429727,-0.02443274,-0.00041389975,-0.011419883,0.029586555,0.0066536767,-0.0032755246,0.013118294,-0.02213356,-0.0076277596,0.47766358,0.6255146
Mehdi Lacen,0.24445899,0.006993359,-0.006032161,-0.2294556,0.0124218175,-0.5043933,-0.0023058942,-0.015558305,0.0010764662,-0.0012205029,0.016629336,-0.008805507,-0.007855923,-0.029564578,0.6292725,-0.43114755
Michael Krohn-Dehli,-0.30504087,-0.001587108,0.00875516,-0.43128282,-0.017822584,-0.29006794,0.004923195,0.04218279,-0.01942295,-0.029697241,-0.0523267,0.017854199,-0.0038149478,0.099547036,-0.15173352,-0.1056742
Miguel Torres Gómez,0.6791771,-0.0051340098,0.007875177,0.08335509,-8.612742e-05,-0.27287865,0.006526709,0.008519891,0.0073676943,-0.0005744414,-0.12504417,-0.025568524,-0.014747096,0.12049396,0.41511035,0.30458337
Miguel Ángel Guerrero Martín,0.2606548,-0.018216994,0.02456102,-0.084719956,-0.04108315,0.31591713,0.030922223,0.034964122,-0.05842731,0.091536336,0.04938525,0.3138007,0.015540601,-0.02408083,-0.8305464,0.4912812
Mikel Balenziaga Oruesagasti,0.10852885,-0.04207384,-0.008132429,0.25252995,-0.025903933,-0.035376877,-0.0030794975,0.0027141864,-0.011044088,0.04645416,0.082276955,0.10255897,-0.0072855903,-0.070944056,0.67808586,-0.090586245
Mikel González de Martín Martínez,0.4031414,-0.02670244,0.016219936,-0.27541465,-0.044650063,-0.028873721,0.009446129,-0.0036583478,-0.048681088,0.019235663,0.17721608,0.20707887,0.0064310217,-0.08835908,0.6361208,0.44523674
Mikel Oyarzabal Ugarte,0.054724526,-0.016220858,-0.021374356,0.101077676,-0.001345455,-0.006001872,-0.029590849,-0.065540954,0.040321995,-0.0058391527,0.18629894,-0.034132242,-0.00051011005,-0.21471028,-0.78788054,-0.237542
Mikel Rico Moreno,0.10691254,-0.010500107,0.03980233,-0.27561685,-0.050303828,-0.10781842,0.0044740667,0.022718536,-0.03553877,0.032555275,0.06212834,0.18848737,0.015843319,0.030742597,-0.31629232,0.32705468
Mikel San José Domínguez,0.34036785,0.020352188,0.020730134,-0.02773904,-0.002363156,0.024028622,0.007207533,0.0109668225,-0.011801771,-0.009519098,-0.027977712,0.04127378,-0.005007398,0.036505714,0.4659582,-0.41960457
Moisés Gómez Bordonado,-0.6668068,-0.039417867,0.03361011,-0.5232875,-0.064829595,-0.060080536,-0.0023722334,0.064798705,-0.051212423,0.0024538196,0.043691784,0.08817059,-0.016995754,0.08080926,-0.4085318,0.28365076
Mubarak Wakaso,-0.6435078,-0.02514459,0.004012967,-0.030782947,-0.0073314696,-0.3981603,-0.016197631,-0.0021913915,-0.011318196,0.07745383,0.15899754,0.026321543,-0.008695825,-0.13647164,-0.4440529,0.06346043
Munir El Haddadi Mohamed,-0.4695868,0.0064721913,-0.010058106,-0.33120006,0.0154518485,0.018841045,-0.0053909123,-0.042298753,0.015150055,0.02641463,0.15532914,-0.092663445,0.00030228376,-0.117091164,-0.4176534,0.16654974
Nabil El Zhar,-0.567688,-0.070725545,-0.0068650907,-0.059526913,-0.06112031,-0.1603366,0.00029528353,0.033851124,-0.036849584,0.037328295,0.14165486,0.117621884,0.0016698146,-0.04391843,-0.5426106,0.08117175
Nabil Ghilas,0.08198118,-0.00091447524,0.015430617,0.5108635,-0.011208117,-0.050108332,0.01732212,-0.0032873615,0.008331287,0.107260756,-0.020454314,0.099426486,0.009589256,0.006374494,-1.0147797,0.52035195
Nemanja Radoja,-0.5345362,-0.05139076,-0.009049254,-0.11796866,-0.021601217,-0.07603591,-0.0009359237,-0.0075750914,-0.031093191,0.12577446,0.22102948,0.20499286,-0.0019365925,-0.22222908,0.28134927,0.2568109
Neymar da Silva Santos Junior,-0.8067122,-0.07497482,0.046447977,0.25794387,-0.04817747,1.1066617,-0.027532455,-0.051141955,0.013465156,0.21933512,0.20295815,0.055805355,-0.0059383838,-0.21001709,-1.3038727,-1.6925147
Nicolás Ladislao Fedor Flores,0.40229553,-0.04424194,0.002249368,-0.34399962,-0.060519837,0.5180579,-0.0063668946,0.052802954,-0.047879066,-0.09144135,0.029762575,0.119545735,0.0017689264,0.023529049,-0.8923049,-0.12305247
Nordin Amrabat,-0.029387213,0.1028479,-0.020211343,0.51194775,0.06181157,-0.46203518,0.008109465,-0.0308403,0.063716546,-0.052759904,-0.1511758,-0.19662713,0.029706312,0.11339284,-1.2331945,-0.3214445
Ognjen Vranješ,0.73065084,-0.057422422,-0.0026865264,0.31102872,-0.025202952,0.14363521,0.0020115217,-0.047199022,0.0005124984,0.04939327,0.20838667,0.18226935,-0.010540617,-0.18095699,0.6837114,0.43360007
Omar Mascarell González,0.36955628,0.001902364,0.030958084,0.03635259,-0.011850878,-0.13442686,0.014023586,0.0047584292,-0.013306398,0.029416166,0.030542502,0.08317832,-0.01425732,0.0025215482,0.33580148,0.14055793
Oriol Riera Magem,0.21013372,0.033917658,-0.0039887796,-0.034135096,0.011566108,0.25853676,0.030445512,-0.019402612,-0.021321803,0.07017502,-0.0077325134,0.108068846,0.008739503,-0.01972019,-0.88450205,0.6669729
Pablo Daniel Piatti,0.08303424,-0.03310661,0.0155728115,0.1910566,-0.036008738,-0.22209239,-0.0030385102,-0.010847731,-0.022471765,0.10766057,0.18123612,0.2384208,0.014109479,-0.12270621,-0.6731845,0.48232046
Pablo Fornals Malla,-0.32958788,-0.009251773,0.02283958,-0.1826221,-0.017652161,-0.421011,-0.014280631,0.003960394,-0.017107941,0.024426294,0.08626652,0.027525038,-0.01687568,-0.060319107,-0.24260078,0.07671918
Pablo Hernández Domínguez,-0.17698146,0.009832238,-0.01778225,0.017335098,0.014743496,-0.21701883,-0.013126245,-0.010841004,0.020593267,-0.01414757,-0.004907924,-0.08210769,0.004947838,0.007618404,-0.28134862,-0.5153432
Pablo Pérez Rodríguez,0.3575399,0.022914283,0.07612169,0.062492814,-0.034606084,0.16462587,0.04791534,0.026560942,-0.04563305,0.113194436,-0.05712319,0.24983041,0.010686179,0.12827784,-0.89345694,0.48515332
Pablo Sarabia García,0.23581174,-0.017114852,-0.029496463,0.6089827,0.00036519574,0.12826984,-0.003497129,-0.022465069,0.038383346,0.001490544,-0.07584707,-0.07491764,-0.007945461,0.0066682394,-0.83220834,-0.80401576
Papa Kouly Diop,0.458288,-0.011497671,-0.004660179,0.10768341,0.005474442,-0.10039382,-0.014972813,-0.04359759,0.022482617,0.0091948975,0.18040897,0.033664726,-0.0038413364,-0.17816384,0.5923556,-0.2718327
Pau López Sabata,-0.14314526,0.05358754,-0.0452054,0.5329316,0.07911424,0.7691294,-0.0065216594,-0.013515027,0.042604197,-0.018172003,-0.13482174,-0.04449664,0.029271318,-0.08570104,0.54462767,1.8342266
Pedro Bigas Rigo,0.17461708,0.011002386,0.011521704,-0.22074118,-0.0016906984,0.04533516,-0.005255522,-0.03811156,-0.0051577766,0.0018822965,0.2414748,0.053874273,0.01027012,-0.17627531,0.8797469,-0.37880993
Pedro León Sánchez Gil,-0.12051067,-0.01970769,-0.0038406062,0.7399528,-0.030870777,-0.06621937,-0.010344737,-0.020067655,0.022178566,0.1191653,0.0026513657,0.023356296,-0.0043872045,-0.041363135,-0.87118226,0.03498353
Pedro López Muñoz,-0.15844762,-0.07059797,-0.054169785,0.15626898,-0.021227773,-0.040648755,-0.022257963,-0.071520835,0.019189583,0.08859126,0.3229427,0.12709877,-0.00029568133,-0.32960397,0.495759,-0.07143481
Pedro Mosquera Parada,0.37335998,0.04474518,0.012627133,-0.2471954,0.027561894,-0.3666287,0.011603657,0.0056054303,-0.01675362,-0.030262267,-0.10330143,-0.04202248,-0.005233069,0.0974452,0.618208,-0.7739068
Pedro Pablo Hernández,0.2969131,-0.008361997,0.025286745,-0.082627036,-0.038021788,-0.17179124,0.006208745,0.05528591,-0.04442705,-0.0071326084,-0.053874716,0.10374434,-0.018263163,0.05988145,0.0019250126,-0.6802065
Pedro Taunausú Domínguez Placeres,-0.107219376,-0.03355512,-0.013108819,-0.2943571,-0.051231697,-0.17045622,-0.026055075,0.031718854,-0.006273678,-0.07739521,0.013752998,-0.016552689,-0.0078513855,-0.0024107695,-0.1427808,-0.87302864
Petros Matheus dos Santos Araújo,0.3225995,-0.0435565,-0.00874549,-0.17241868,-0.052656244,-0.35447595,-0.0007848913,0.013366835,-0.034513395,0.01875207,0.09096048,0.17204058,-0.0016482623,-0.086516455,0.2723737,-0.43758708
Rachid Aït-Atmane,0.053908363,0.011434532,0.008126579,0.17418706,-0.0011895848,-0.27410397,-0.0008770934,-0.0064488486,0.00676144,0.07191186,-0.023329064,0.050333783,0.003061864,-0.0021790257,0.11070041,0.012104845
Raphaël Varane,-0.1687778,0.04017252,0.00012246548,-0.57680184,0.017001422,-0.23219965,0.006642696,-0.024464874,-0.00047534934,-0.0064712223,0.04721009,-0.010871073,0.016938535,-0.04180724,1.0115724,-0.31463605
Raúl Albentosa Redal,0.6121457,0.009883225,0.005689208,0.06553891,0.0274689,-0.054070357,-0.007142851,-0.05616255,0.03624912,-0.0234514,0.09139802,-0.075975575,-0.007518951,-0.075819306,0.6256028,0.299381
Raúl García Escudero,0.68820465,0.04756749,0.029052531,0.34879723,0.0121776005,0.23400444,-0.01592351,-0.00984075,0.04569225,-0.080387734,-0.21244764,-0.15033782,-0.015246239,0.20791546,-0.82787204,-0.33437404
Rene Krhin,0.266992,-0.043703355,0.013227331,-0.0850582,-0.041636515,0.0054005384,0.021875354,-0.0064231134,-0.04558652,0.08918104,0.19069429,0.28350866,0.008774171,-0.1407098,0.12580952,0.37429905
Ricardo Jorge Luz Horta,-0.35272583,-0.006793009,0.025737863,-0.31196257,-0.019947117,-0.31991783,0.012384704,0.0029614638,-0.04256469,0.042832557,0.19964969,0.18261798,0.019035771,-0.086459,-0.6186698,0.2758182
Ricardo Miguel Moreira da Costa,0.14799915,0.040819313,8.4075546e-05,-0.77933687,-0.0019537148,-0.3392951,-0.00018113978,-0.048299223,0.02879111,-0.07916288,0.068462804,-0.12329247,-0.010700381,-0.00058298773,0.48948,0.4593699
Ricky van Wolfswinkel,0.33438286,0.007916765,0.03483073,-0.056599934,-0.04259952,0.4126728,0.030130494,0.044431392,-0.047319375,0.06521595,-0.06468083,0.20426828,0.012419356,0.16279572,-0.75626504,0.7274531
Robert Ibáñez Castro,-0.5431143,-0.009078368,0.07690594,-0.52941793,-0.06597823,-0.29155025,0.016640238,0.06782035,-0.07605091,0.050427645,0.049687818,0.2357632,0.0023307705,0.08400756,-0.65493673,0.59711677
Roberto José Rosales Altuve,0.13413449,-0.026708396,-0.032358192,0.41279814,0.011433243,-0.4053607,-0.0050131064,0.0010208385,0.014363361,0.02535729,-0.03779024,-0.064252816,-0.014495342,-0.003984213,0.40229428,-0.4197409
Roberto Lago Soto,0.050151832,-0.05766006,-0.007226051,0.043094277,-0.044130333,0.00083560805,0.0067149187,0.031496834,-0.046623003,0.028141188,0.059530117,0.14995824,0.006415402,-0.014188507,0.6223695,0.0036109667
Roberto Román Triguero,0.3159864,-0.005233804,-0.013673572,-0.1199494,-0.0013189671,-0.2601141,0.004135235,-0.008567885,0.010259323,-0.020175902,-0.052848842,-0.057216298,-0.0071377466,0.068322286,0.5162933,-0.14642815
Roberto Soldado Rillo,0.35666743,0.021167448,0.01769117,0.19541048,-0.013060556,0.14981095,-0.002612254,0.061984096,0.029297872,-0.062179457,-0.33722976,-0.12316345,-0.011325383,0.32217804,-0.64377755,-0.28838104
Roberto Trashorras Gayoso,0.0060467836,0.059067085,0.03615938,-0.07824073,0.0068981266,0.060776755,-0.00022913133,-0.03504439,0.02780908,0.019287392,-0.27400672,-0.14047499,-0.030807303,0.21687604,0.39777148,-1.4826529
Rodrigo Moreno Machado,0.060393643,0.015973838,0.017404065,0.2342654,-0.00173814,0.0831951,0.009633331,0.00045301623,0.015122201,0.045460563,-0.031998333,0.03776801,0.010340942,0.041528292,-0.80615944,0.20889434
Roger Martí Salvador,0.4517432,0.09933287,0.01773532,0.12039212,0.035367556,0.0697698,0.03404891,-0.057583563,0.029137174,0.057457987,-0.030390574,0.06835153,0.03493719,0.066033445,-1.1793902,0.8391644
Roque Luis Santa Cruz Cantero,-0.7010618,-0.02570977,0.048051096,-0.50452673,-0.055638302,0.1000096,-8.796628e-05,0.033892762,-0.057141438,0.069987744,0.1070605,0.16854626,-0.012054301,-0.013084427,-0.5985907,0.73352295
Roque Mesa Quevedo,-0.1768586,-0.0029060824,0.029205576,-0.27573544,-0.020409344,-0.2583763,-0.012849311,0.04048933,-0.025999084,0.002061852,0.026109405,0.07149954,-0.023485277,0.014747969,0.35180265,-1.3154428
Rubén Castro Martín,0.20822775,0.10711096,-0.045837652,-0.55969816,0.10557606,0.4301796,-0.018818075,-0.12379208,0.111942895,-0.20003028,0.08273191,-0.44747695,0.000983344,-0.045516808,-1.006341,-0.26632044
Rubén Duarte Sánchez,0.61112523,-0.0023737974,0.019087631,0.34146893,0.013127286,0.062099967,0.0020005878,-0.01563577,0.0074474933,0.017574634,0.051513996,0.054409385,-0.00415483,-0.02998824,0.67954963,0.1362701
Rubén García Santos,-0.3167148,-0.046805106,-0.026624948,0.10820984,-0.034253202,-0.31001675,-0.01910255,-0.04312279,0.010836825,0.048105534,0.21177717,0.0837759,-0.011706875,-0.19435191,-0.4885875,0.34229806
Rubén Gracia Calmache,-0.46643925,-0.05108136,7.658964e-05,0.29204363,-0.026578162,-0.62178016,-0.038720794,-0.017470157,0.02082533,0.06473155,0.15317921,0.008998038,-0.012251174,-0.14740965,-0.14952749,0.14157963
Rubén Iván Martínez Andrade,0.11765645,0.04161753,-0.042565428,0.43869668,0.046584137,0.5531615,0.02329705,0.008887696,0.038227577,-0.105080776,-0.19708575,-0.09697997,0.029721044,0.060512643,0.53423154,1.9215057
Rubén Pardo Gutiérrez,0.06494858,0.035513658,0.0175949,-0.101692304,0.026124835,-0.109679215,0.012171283,0.022826025,0.021435725,-0.032164566,-0.27754647,-0.10369053,-0.006833838,0.27725354,0.07946743,-0.24581718
Rubén Rochina Naixes,-0.028702205,-0.0141697535,-0.011745826,0.47803095,0.012161866,0.024480857,-0.025757387,-0.039178677,0.053357255,0.031034358,-0.016956028,-0.12524785,-0.007236568,-0.024862498,-0.7303025,-0.53667164
Rubén Salvador Pérez Del Mármol,0.33631682,0.006255252,-0.0026059141,0.18094009,0.011143318,-0.29065472,0.0036393655,0.0161227,-0.025935888,0.02195364,-0.03292688,0.040978823,-0.0054553067,0.0018260059,0.36778173,-0.5617624
Rúben Miguel Nunes Vezo,0.39218035,-0.048056614,0.00803318,0.32772547,-0.018723052,-0.09247703,-0.00999095,-0.025595868,-0.0028260744,0.056974154,0.14314796,0.09345125,-0.007839959,-0.12961063,0.7253998,0.20747879
Răzvan Dincă Raț,-0.043301485,0.051930614,-0.02863731,0.31987303,0.11287004,-0.14173241,0.021210045,-0.08236103,0.0016360551,0.07607035,0.0003948599,-0.14021443,-0.0059557,-0.10167966,0.64503396,-0.37794727
Sabin Merino Zuloaga,-0.011980265,-0.0013268932,-0.011365336,0.12005486,0.02395162,-0.036067516,-0.027260816,-0.09023491,0.049204014,0.034727972,0.20221218,-0.064280495,0.0022109183,-0.20338097,-0.9520682,0.39280638
Salvador Sevilla López,-0.5312588,0.038228452,-0.00348562,-0.6687165,0.026840776,-0.21675201,-0.024720073,-0.05489417,0.042487707,0.0030282058,0.0935744,-0.13698049,-0.027260782,-0.074779786,0.05150105,0.24519706
Samuel Castillejo Azuaga,-0.1852617,-0.0659676,-0.03898385,0.6018545,-0.03563737,-0.3965741,-0.024561506,-0.018007444,0.010382821,0.07508967,0.17115612,0.069122784,-0.0037490092,-0.18663076,-0.61499673,-0.015329467
Samuel García Sánchez,-0.05157817,0.023523271,-0.013300283,0.20051757,0.010607463,-0.3269029,-0.019160064,-0.033918016,0.056016207,0.021647427,-0.06332175,-0.1323728,0.0018472518,0.012008069,-0.6279321,0.25154376
Santiago Mina Lorenzo,-0.022387816,-0.03789438,-0.026259212,-0.031356808,-0.026939077,-0.3133739,-0.0205458,-0.009816446,-0.001557448,-0.012563158,0.15406549,0.06346257,0.0053741965,-0.13082933,-0.6429457,-0.04978931
Santiago Vergini,0.09022487,-0.047117792,0.02529681,-0.13780089,-0.03386736,0.045439873,-0.005386846,-0.023795672,-0.03240211,0.042814992,0.24091218,0.16070728,0.0053542163,-0.15984169,1.1123602,0.14737059
Saúl Berjón Pérez,-0.07404319,0.003340876,-0.006834491,0.6614361,-0.006796375,0.07348742,-0.022568824,-0.036622636,0.06657619,0.06512526,-0.10446351,-0.14506565,-0.022184024,0.02083439,-0.8080112,0.22580758
Saúl Ñíguez Esclapez,0.607194,-0.04713762,0.022857234,0.0853352,-0.059087187,0.102025196,0.014138122,0.04441671,-0.061746947,0.0019853455,0.034850027,0.21583405,-0.013695584,-0.024706904,-0.38642302,-0.62123626
Sebastián Carlos Cristóforo Pepe,-0.009535723,-0.01928637,-0.0035198885,-0.3431844,-0.045231186,-0.14496538,-0.00063596363,0.016831892,-0.034305394,0.010101025,0.06351057,0.16106643,0.0013335253,-0.041512392,0.49940917,-0.24580635
Sergi Gómez Solà,-0.11976168,0.04361017,-0.0037165831,-0.17925924,0.049701992,-0.020241102,0.016380733,0.005156872,-0.00534925,-0.0052040517,0.0034192337,-0.013705729,0.026794119,-0.015064606,1.3838776,-0.43835926
Sergi Roberto Carnicer,-0.6660713,-0.012221025,0.012056557,-0.35205328,-0.02148364,-0.13406506,0.0052917893,0.059170358,-0.024095584,0.046096634,-0.14118466,0.03815277,-0.006874552,0.116617575,0.2583001,-0.48196587
Sergio Busquets i Burgos,-0.4386137,0.064685054,0.028125286,-0.58341837,0.02335301,-0.20954633,0.01892875,0.020058805,0.0054856366,-0.0030048185,-0.28443065,-0.10337689,-0.01597719,0.23276806,0.91206944,-1.2353619
Sergio Canales Madrazo,-0.043413933,0.09758179,0.015830964,-0.5934659,0.065256,-0.63254297,0.021658732,-0.028198525,0.020394128,-0.07794416,-0.112298265,-0.15424165,0.010219047,0.13515231,-0.37399045,-0.12373404
Sergio Enrich Ametller,0.70813084,-0.0016304959,0.0224178,0.026388895,-0.05837057,0.3357635,0.021685202,0.06838521,-0.037288338,-0.03103798,-0.22224745,0.14017905,0.0017339118,0.21521671,-0.86883795,0.028904058
Sergio Escudero Palomo,0.48724777,0.0054741898,-0.015026349,0.24310641,0.0072394824,-0.24342887,-0.0063025523,-0.05628533,0.027054306,0.023896988,0.107758924,-0.013634997,-0.0050101574,-0.12955873,0.101269275,-0.33845338
Sergio Ezequiel Araújo,0.18163434,0.055227928,0.0275421,-0.19325615,0.012839307,0.15388449,0.029236076,0.013956505,-0.012941015,-0.028953914,-0.06113809,0.051168114,0.028237939,0.10425244,-1.157163,-0.04675717
Sergio Gontán Gallardo,0.47658578,-0.03212973,-0.022145405,0.4962226,-0.02185609,-0.25292462,-0.01240018,-0.0137353195,0.011707687,0.010654115,0.05172848,0.06437574,-0.00564868,-0.10146361,-0.6748088,-0.5696854
Sergio Ramos García,0.0029289192,0.06424284,0.022214016,-0.49504548,0.03335174,0.06902948,0.003326744,-0.012199941,-0.009528736,-0.0468131,0.03260755,-0.0684445,0.011480851,0.021927547,1.010207,-0.65656984
Sergio Rico González,0.01880117,0.01643592,0.010398843,-0.13741674,0.005180738,-0.008801369,0.011529613,0.080704756,-0.01367744,-0.1734421,-0.24171703,-0.15116365,0.017145608,0.19676536,0.8386442,1.7069306
Sergio Álvarez Conde,0.019687185,0.025171692,0.009904424,0.307966,0.046080515,-0.220626,0.00050168764,0.07647319,0.04368601,-0.15040159,-0.38439965,-0.31125537,0.0076431893,0.24239343,0.7216004,1.7156283
Sergio Álvarez Díaz,0.46308574,-0.011582229,-0.016055861,0.15863714,-0.014478519,-0.32047927,-0.007374672,-0.0076502897,0.0028247745,0.013643383,0.013551903,0.023901127,-0.00849831,-0.05050516,0.18408598,-0.4081086
Shkodran Mustafi,0.4067214,0.031770192,0.004849543,-0.0796732,0.034488983,0.020362673,0.008885866,-0.033820085,-0.0013252615,-0.013955553,0.093730785,-0.010791972,0.0050648698,-0.07803974,0.93862706,-0.31439158
