Player,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16
Cédric Bakambu,-0.7428923483843684,1.5567325423166147,0.07326933158655095,-0.3646093834248647,0.3335839342014933,-0.009211476120672576,0.2718505740798341,-0.41121498656698025,-0.2504083055582418,-0.26918334393571397,-0.18402406888870718,-0.04423484419689559,0.06312737963515279,0.0035351628406156974,0.002170022515088508,-0.008305433589112777
Damián Nicolás Suárez Suárez,0.8143268787802214,-0.8171932777330335,0.28908928632741604,0.3078058266259831,-0.045143857498974746,0.017718894120117408,-0.16844955388259994,0.021907249052596837,-0.2379929311146532,0.1612910123294263,0.23622606667806212,0.17783591696745157,-0.2624770704351504,-0.12775077636812152,-0.04843126414396486,0.0704777041960136
Dani Castellano Betancor,1.245338892842469,-1.0698168828227874,0.4158476322595657,-0.01696713201864686,-0.20072295873894266,0.14981528871860697,0.35330042336677814,0.4517423144696328,-0.2152750146323228,0.11780944650254611,-0.07508212628842975,0.14686544686765934,-0.004294776045295906,0.1412698791713567,-0.016644039809972158,0.06465949119013682
Daniel Alves da Silva,2.4729034531492906,-1.314757873747912,-0.7107400896890901,0.07406923398951047,0.09844463317937642,-0.33540315325690045,-0.5788627431344401,-0.3490177865339167,-0.15456781085890545,0.0892811002053901,-0.1269708135179675,0.17778144738012633,0.06387183919206049,-0.13994344954946733,-0.03848055125393203,0.0820051698394493
Daniel Arnaud N''Di	,-0.8890883079718989,0.7496450957155163,-0.07525331657042544,0.08437203486868113,-0.613926333461843,-0.5296170909321962,0.1936744739474728,-0.04288746653574275,-0.023697535026441927,-0.5095039948176684,-0.03918238449561872,-0.21626258252623606,0.2126336781408265,-0.013573056763176225,-0.009240825541849632,-0.0010989802195239223
Daniel Carvajal Ramos,1.7497453266840581,-1.1263271089003473,-0.38421204404098147,0.2414340426258769,0.29399236624442526,-0.018842846339562014,0.25361224514688474,-0.022774499446868327,-0.23694880960342835,0.05975686419827176,0.07716499350044197,0.0762551001536782,-0.056155013850763054,-0.13116414930991319,-0.0007536201441441414,0.0758632255749247
Daniel Ceballos Fernández,1.0899306494488574,-0.24916980400588315,-0.32032181207707816,0.001090768482772577,-0.22724626352192323,-0.7421527494534665,0.5010303046428211,0.20215746563681936,-0.3751509623137172,0.027078148232360818,-0.13156123898294125,-0.11004946223081051,0.15876575461443992,0.027209350980441454,0.009008469206235582,-0.007467259582030513
Daniel Filipe Martins Carriço,-0.8824075168280446,-0.7954480096123983,-0.4668058397790702,0.028898490441865755,0.10397663230805995,0.685832141156774,0.10668915958679667,-0.04595508574212872,0.056637869846983394,0.19885520488660807,0.03168908705759288,-0.07104472939720417,-0.0002885947208612508,-0.002902444598245479,-0.05758185627812299,-0.02474801344650856
Daniel García Carrillo,0.9795705376774996,-0.7315817420604814,0.38965033586257003,-0.03499654022511541,-0.21579877758670218,0.1968455593371723,-0.025408416361027142,-0.4236961737690401,0.004470754853734284,-0.29809076027169346,-0.11465533435272628,-0.014341469704221727,-0.1783360064069418,0.017914972796471928,-0.021411033685545373,-0.06289799357459638
Daniel Parejo Muñoz,2.4919504634237266,-0.10055491424076286,-0.18135940114048246,-0.005761698015962894,0.0714283183200139,0.2771969091743042,-0.3060450610030768,-0.41619870650814883,-0.14574557024030063,0.11449850435610273,0.26769807895657016,-0.139115859069323,0.03321602822139735,-0.007553144969747771,0.011904296183201577,-0.04421810671048865
