Player,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16
Yannick Ferreira Carrasco,0.1590482,-0.059593014,-0.012873435,0.5961348,0.07975012,0.06198775,0.08042199,0.091605686,0.54020154,0.16593657,-0.23292324,0.47049385,0.023392716,0.13511072,0.023203954,-0.7517111
Yevhen Konoplyanka,-0.010933304,-0.0041892407,-0.20221618,0.41714096,-0.006678475,0.007893303,-0.015990773,0.0008362964,0.1377002,0.08339085,0.3360458,0.051585793,0.031271752,0.0034914315,-0.04431228,-0.7348104
Youssef El-Arabi,0.05692199,-0.021110287,-0.12884371,-0.44555542,0.03349772,0.005523402,0.038897224,0.016001318,-0.43504116,0.13718043,0.19643988,0.4429017,-0.007813009,0.022907535,0.08758466,-1.1087179
Yuri Berchiche Izeta,-0.05308758,0.053354353,0.30886063,-0.10178284,-0.015216717,-0.0017141809,-0.05027426,0.020732868,-0.26037088,-0.14825243,-0.7307399,-0.37215543,0.037614755,-0.036300898,-0.033067256,0.31716737
Zakaria Bakkali,0.033424716,0.0026462376,-0.28597915,0.49190578,0.014643206,-0.018448854,0.03403128,0.041604184,0.7606612,-0.09161209,0.70999056,-0.02282908,0.023143517,0.032770075,-0.045453984,-0.28057358
Zouhair Feddal,0.12416303,-0.039141204,-0.20811705,-0.15355419,0.0868269,0.026802173,0.089422695,0.04355652,-0.8377728,-0.09114746,0.0068242378,-0.24297091,0.011479671,0.0848403,0.07508863,0.7522349
Álvaro Cejudo Carmona,0.032474432,0.021392005,0.15804234,0.517232,0.039454024,0.012446285,-0.0035739362,0.023111766,-0.21535775,0.15075926,0.012281013,0.0438691,0.018633118,0.035534717,-0.01113193,-0.4895925
Álvaro González Soberón,-0.044363428,0.009201457,0.2953191,-0.21231547,-0.022468299,0.003092555,-0.047169145,0.0024633158,-0.34024984,0.118118964,0.10487445,-0.06723212,0.014833335,-0.009417153,0.0026213808,0.70162123
Álvaro Medrán Just,0.18206766,-0.047753513,0.016434502,-0.16222161,0.09329809,0.07193703,0.1064121,0.02301975,0.24888174,-0.029140312,-0.14672533,0.39053434,0.029963464,0.087929316,0.031611506,-0.08618347
Álvaro Negredo Sánchez,0.05641736,-0.050742257,0.14231421,-0.41870236,0.007484572,0.03390399,0.07862965,0.0010242222,-0.33412322,-0.19947578,0.71521693,0.39317673,0.006772704,0.0038861167,-0.012807283,-1.122526
Álvaro Vázquez García,0.07273186,-0.06126585,0.23800075,-0.30455852,0.047457486,0.03978409,0.11997902,0.032369707,-0.44081703,-0.29257238,0.6372035,0.28820455,-0.032432742,0.02679139,0.00041773246,-0.93959033
Ángel Lafita Castillo,0.032439478,0.032351222,0.16105011,0.106120266,0.05483768,0.00975334,0.0144742625,0.037607588,-0.20818803,0.13177375,0.009506388,0.13036141,0.011531888,0.0360927,0.030074852,-1.0940892
Ángel Martín Correa,-0.061002947,0.03260092,-0.10068149,0.5026703,-0.025376279,-0.05684999,-0.058456045,0.016679075,0.28136045,0.14972639,0.4452771,0.16993754,0.0080312,-0.045678474,-0.012093593,-0.8840958
Éver Maximiliano David Banega,-0.022303417,-0.033398066,-0.30085048,0.5557437,-0.058534816,-0.04724014,-0.0153247425,-0.041644946,0.58741415,0.1943211,-0.8748907,0.11247835,-0.043203607,0.010850788,0.00062504114,-0.5804693
Íñigo Lekue Martínez,-0.0184284,0.0336187,0.2032336,0.64042634,-0.017329102,-0.024343131,-0.050733328,0.010494712,0.051095277,0.18324421,0.11147849,0.16714361,0.013356912,-0.0005431677,-0.041943703,-0.14001088
Íñigo Martínez Berridi,0.037389386,0.014718684,0.0074073863,-0.05711983,0.031091925,0.017051673,-0.020634217,0.022305459,-0.48389706,0.14771737,-0.3408315,-0.10009114,0.032746717,0.040182117,0.038311783,0.80494606
Óliver Torres Muñoz,0.0010738136,-0.041258294,0.12477718,0.021834984,0.008107107,-0.010490768,0.09570001,-0.034922544,0.8531106,-0.29684052,0.22976941,0.31605792,-0.009607284,-0.054958265,-0.05462715,0.054114502
Óscar Esau Duarte Gaitán,0.13492645,-0.063847944,-0.09583209,-0.40551582,0.04838062,0.041541703,0.056475658,0.022252647,-0.7717292,-0.17112955,0.30730298,-0.1561592,0.0026748276,0.084525414,0.050332747,0.50513786
Óscar de Marcos Arana,-0.039291188,0.024967387,0.20975998,0.16210136,-0.014381248,-0.019196462,-0.02291488,0.011280851,-0.4838608,-0.1334728,-0.53480864,-0.17667735,0.007031106,-0.04674136,-0.046407808,0.19104038
