Player,Spatial_0,Spatial_1,Spatial_2,Spatial_3,Spatial_4,Spatial_5,Spatial_6,Spatial_7,Spatial_8,Spatial_9,Spatial_10,Spatial_11,Spatial_12,Spatial_13,Spatial_14,Spatial_15,Spatial_16,Spatial_17,Spatial_18,Spatial_19,Spatial_20,Spatial_21,Spatial_22,Spatial_23,Spatial_24,Spatial_25,Spatial_26,Spatial_27,Spatial_28,Spatial_29,Spatial_30,Spatial_31,Spatial_32,Spatial_33,Spatial_34,Spatial_35,Spatial_36,Spatial_37,Spatial_38,Spatial_39,Spatial_40,Spatial_41,Spatial_42,Spatial_43,Spatial_44,Spatial_45,Spatial_46,Spatial_47,Spatial_48,Spatial_49,Spatial_50,Spatial_51,Spatial_52,Spatial_53,Spatial_54,Spatial_55,Spatial_56,Spatial_57,Spatial_58,Spatial_59,Spatial_60,Spatial_61,Spatial_62,Spatial_63,Spatial_64,Spatial_65,Spatial_66,Spatial_67,Spatial_68,Spatial_69,Spatial_70,Spatial_71,Spatial_72,Spatial_73,Spatial_74,Spatial_75,Spatial_76,Spatial_77,Spatial_78,Spatial_79,Spatial_80,Spatial_81,Spatial_82,Spatial_83,Spatial_84,Spatial_85,Spatial_86,Spatial_87,Spatial_88,Spatial_89,Spatial_90,Spatial_91,Spatial_92,Spatial_93,Spatial_94,Spatial_95,passes_attempted,pass_completion_pct,shots,goals,assists,carries,dribbles,fouls_won,interceptions,tackles,clearances,avg_action_velocity,max_action_velocity,explosive_bursts,total_action_distance,avg_deceleration
Juan Muñiz Gallego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333332465277,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368247923,0.0,0.020833333332465277,0.017361111110484183,0.0,0.0,0.0,0.0,0.0,0.017361111110484183,0.0,0.017361111110484183,0.0,0.01973684210474377,0.0,0.020467836256751012,0.006944444444251544,0.020833333332465277,0.06749999999729583,0.06555555555323364,0.0,0.013157894736495847,0.013888888888503087,0.026315789472991694,0.027412280701002555,0.035833333332165276,0.017361111110484183,0.026944444443851544,0.01973684210474377,0.020833333332754632,0.030833333332554634,0.006944444444251544,0.0,0.029999999999400003,0.0,0.010416666666232638,0.02352339181229947,0.013157894736495847,0.0,0.0,0.0,0.030416666665832637,0.01973684210474377,0.020833333332754632,0.027046783624998932,0.011944444444151544,0.0049999999999,0.0099999999998,0.020467836256751012,0.0,0.014999999999700002,0.0,0.013157894736495847,0.006944444444251544,0.0,0.037894736841139615,0.006578947368247923,0.021944444443951546,0.0099999999998,0.0049999999999,0.03973684210434377,0.0,0.0,0.0099999999998,0.0,0.0,0.0,0.013888888888503087,0.0,0.0099999999998,0.0,0.0,0.0049999999999,0.02473684210464377,0.0,0.006944444444251544,0.0,0.0,0.0,0.0,0.0099999999998,-1.4149991925178083,-0.5959171972001632,-0.6864850928525267,-0.2799735151153952,-0.2528629095843689,-1.1523501175133486,-0.48677890372547405,0.0,-0.647726636855803,0.0,0.0,-0.330667686729365,-0.5589681108127813,-1.1763741058747903,-1.3994086383317743,-0.2819360091990744
Juan Muñoz Muñoz,0.0,0.0,0.0,0.0,0.0028571428570857145,0.0,0.0,0.0,0.0,0.0,0.0,0.007912087911939815,0.0028571428570857145,0.0,0.0,0.0,0.004395604395536771,0.0,0.0,0.0028571428570857145,0.0038095238094730155,0.0028571428570857145,0.0,0.0,0.0,0.0021978021977683854,0.008163265305889214,0.005714285714171429,0.0,0.005952380952132936,0.0,0.0,0.0,0.011428571428342858,0.008477237048481379,0.008571428571257143,0.005714285714171429,0.00791208791197791,0.00965986394519715,0.0019047619047365078,0.004395604395536771,0.004395604395536771,0.00791208791197791,0.014529914529372174,0.016666666666088095,0.021196581195930906,0.0,0.014285714285466667,0.008791208791073542,0.014965986394000649,0.00791208791197791,0.0316666666650705,0.04638932495929866,0.02045002616384361,0.020054945054167193,0.017619047618437304,0.0038095238094730155,0.0,0.01648351648319696,0.026007326006879498,0.021810570381232658,0.035030525029022395,0.04017791731910005,0.009795918367116034,0.012307692307514679,0.010769230769025528,0.015374149659368579,0.01779173207695336,0.007252747252622485,0.008205128205009788,0.00965986394519715,0.016954474096962758,0.0021978021977683854,0.01278911564579255,0.006802721088111435,0.0287153322857148,0.01984126984033289,0.023966509680284746,0.03391941391794735,0.01224489795883382,0.0019047619047365078,0.00979591836715413,0.025034013604641917,0.043252223965153415,0.03842229199221229,0.017970521541144563,0.0,0.004761904761822222,0.0,0.01360544217622287,0.01278911564579255,0.042040816324716,0.018239141810087327,0.018184196754978867,0.0057142857142095235,0.0019047619047365078,-1.507053401208133,-0.5238722956154075,-0.025467525419096564,0.12676699721634346,-0.2528629095843689,-1.2657062421302168,-0.6006854114174054,0.0,-0.8175920244596927,0.0,0.0,0.45860987015096455,0.16907263141855422,-0.8638741813643823,-1.1663451203719821,1.7085317330461651
Juan Pablo Añor Acosta,0.0,0.0,0.00035360678924685257,0.000566893424031782,0.0001759324419414275,0.0011435120350531934,0.0013090601116066817,0.0039651410572407045,0.000283446712015891,0.0013785817357016461,0.00025329280648249945,0.003416729618999824,0.0020837164930114093,0.006120047763953036,0.008400281657835924,0.006709541179394368,0.0024350649350095926,0.0005102040816290088,0.003314396884995855,0.0015196546138972844,0.004666860785700305,0.009645670316927351,0.014449092079353921,0.007107459303781512,0.0014691322538299308,0.0010602489057558637,0.005150360187078775,0.008616211836668605,0.0077145444205391055,0.01138810294382884,0.006711517076806034,0.02360033519655962,0.0031404373074928474,0.002907688780807305,0.010386119180060974,0.0037339034328239137,0.008761988474792285,0.00964418915849807,0.02226555421824771,0.030628690448476912,0.0008116883116698643,0.005001617222344247,0.011285174942675816,0.0147324877474056,0.008770241218734565,0.02765795430093102,0.03034822209295986,0.03505805768323662,0.001137388827447418,0.012288548379150247,0.012258004824909146,0.0221173875831082,0.011629553909347149,0.022610041753159362,0.03438310621200585,0.027460270577008592,0.0034753260944815276,0.0073715720762478594,0.012523753049482039,0.017041142501204122,0.013908207628912256,0.021271776254779964,0.03181473453191809,0.033907338586892675,0.005551501474532548,0.010999246197189895,0.010127551657614057,0.013564629727457853,0.013749515422263745,0.027655166795949093,0.031981957309034116,0.03131348257639333,0.0045395585146934935,0.002852259088806162,0.01161389071732813,0.01741995958767442,0.010688180562403083,0.02227518825372035,0.020169770296572864,0.024011860942467052,0.0002396931927117183,0.004706637877327727,0.00801076012731253,0.004228364588949513,0.006886569906299012,0.01186350014609186,0.007325266965779497,0.010094778557334694,0.0016402397058546403,0.0011331242023324697,0.002144607471851943,0.0010028375380415062,0.00773570973242653,0.0032439547091427435,0.00462086389098991,0.010758565289296449,-0.559957215644218,0.12385519495994113,0.1948716637253802,0.12676699721634344,-0.12433971188052458,-0.01878887134466555,1.0129901142182896,0.0,-0.18666344193095938,0.0,0.0,0.14280183116020756,0.02392414819495354,-0.06808948987857583,-0.10823916350164398,-0.32394918860219873
Juan Rafael Fuentes Hernández,0.013799168355622799,0.010586129438442771,0.009194329564973566,0.010347112030551671,0.0006622516556247534,0.0,0.0,0.000884955752204558,0.01781042156022202,0.013081876678908708,0.020592539475060227,0.011399702054535379,0.0031481107382885323,0.0,0.0,0.0,0.0311938725281131,0.023912307746138395,0.024235547766490458,0.005148594982700207,0.002884615384587648,0.0,0.0,0.0,0.03752175922330399,0.03665536131888795,0.009313776910711166,0.0038012048847559515,0.004860526443161205,0.0,0.0,0.0,0.07982275204086421,0.026424502556561154,0.008259192247473986,0.0015243206211345629,0.0,0.000884955752204558,0.0,0.000884955752204558,0.12216393096570788,0.024927398010618447,0.016046639579518768,0.0038461538460983725,0.0,0.0,0.0,0.0,0.0931511684683027,0.012913533587158082,0.00940409025370117,0.002654867256613674,0.0018518518518175584,0.0,0.0,0.0,0.0834245361280322,0.023269468906303086,0.0019047619047437643,0.0015662943176175264,0.0007042253521077167,0.0,0.0,0.0,0.04785411923913853,0.009935323707667391,0.007475825579186779,0.0029931972788816695,0.0019047619047437643,0.0,0.0,0.0,0.034299543124640716,0.017462593344337606,0.00280423280418944,0.0010204081632548938,0.0,0.000884955752204558,0.0,0.0,0.03035757221570194,0.010152426495168216,0.002293406456419991,0.0009523809523718822,0.0,0.0017241379310196192,0.0008620689655098096,0.0021126760563231505,0.010479866377597603,0.004196214030328325,0.0035705257183806967,0.0,0.0,0.0,0.0,0.0,-0.032061734270088196,0.33851375269035866,-0.6093663766519598,-0.2799735151153952,-0.2528629095843689,-0.3832724104973652,-0.43362253346923935,0.0,-0.0701843190025778,0.0,0.0,-0.6999139082313508,0.16907263141855422,-0.5557347209169102,-0.2541677581810037,0.30922716100900943
Juan Torres Ruiz,0.005932088828165057,0.010251253902181854,0.01496925432689665,0.01391092245337604,0.007212616384638566,0.004232439348839411,0.00029036004645583693,0.0017969451931546558,0.009325481547804057,0.016440700626631808,0.024096378143049848,0.021755438405851053,0.015203034497947758,0.011151728480376752,0.00760992362331299,0.004329558812983116,0.014133920659978153,0.03657061250375825,0.04918836242113743,0.03042130972711247,0.030842859595055706,0.027621707909761546,0.012186150064646387,0.003895841355377133,0.015183182599184008,0.03624427245329922,0.05925097955953271,0.043514368162661625,0.029482926835751447,0.015267702692660175,0.012982179775050532,0.0055153227464581215,0.012547556087911669,0.02777069980971419,0.045054691424355885,0.03463990583494255,0.02468429533889881,0.023264104138684558,0.013972562330406692,0.004206374661927944,0.015689257447673553,0.022690248411787087,0.027996152037514366,0.020655664025698375,0.014882540940581356,0.010145848393390744,0.0082009978761575,0.0013477088948659918,0.007449334422644065,0.007855793247023528,0.010769189244411462,0.006641871960223213,0.005530766793018542,0.0029214750883487842,0.00048100048099562244,0.002649845911276576,0.006303640395567204,0.003258616648337247,0.004259105438083818,0.0017824880629647188,0.0007630268602220117,0.0019872191300585873,0.001147446930565636,0.00048100048099562244,0.0007619047618986666,0.0012641484160349273,0.0024766294280633007,0.0,0.0,0.0021091263495937027,0.0,0.0,0.0,0.00046685340802530157,0.0,0.0006027727546638588,0.001022959763571482,0.0008140008139938566,0.0,0.000436871996501016,0.0,0.0,0.0007619047618986666,0.002146009419908528,0.0020912024917872927,0.000981836033372303,0.0,0.000436871996501016,0.002082296333143738,0.001700680272096696,0.0015787447054160064,0.006065163694291433,0.008815552470805687,0.0005442176870717201,0.0,0.0,0.07911142545591901,0.02371780096590771,-0.4661459037080499,-0.14439334433814896,-0.08149864597924315,-0.1960894765146391,-0.5247477396227845,0.0,0.8001735717678287,0.0,0.0,-0.3261591649696848,0.1677204528276017,-0.25825417262328154,-0.13926140304250256,0.4814068726334626
Jérémy Mathieu,0.0035717436830744625,0.018921996793596716,0.01355442112006308,0.005178819163945502,0.004217565822268872,0.00026852846401581576,0.0010405698664737969,0.0,0.014425293450455285,0.025827534210249112,0.027073408732591838,0.012201670568131177,0.007577686570414584,0.0036254504443879003,0.0005289605924332054,0.0002644802962166027,0.020381334121939737,0.03976990581421163,0.04427381887439264,0.007700149194388025,0.003973863653269564,0.0015380680456459877,0.0015936982797793906,0.0006225182482370816,0.025006872653914203,0.04001990468026512,0.04297225658872312,0.013160618207832302,0.00697804736261378,0.0022545382567162875,0.0006418485237405679,0.0003580379520204788,0.034212839438301494,0.04433567431209673,0.04613158375778879,0.025219816218974078,0.006849871674473173,0.00535469544723339,0.0006228589224503787,0.0,0.02485631406718982,0.041915807493833585,0.043311104545124636,0.034510670165909745,0.006925440008796679,0.0034920634920207437,0.0003580379520204788,0.0,0.023480846646159556,0.03095669441299322,0.03328327864380063,0.015807841196488936,0.0035101633710444683,0.00204068921245313,0.0,0.00031142946122518934,0.03150189938227399,0.020806907121620873,0.01551978557040293,0.007612326469719662,0.002209507205030616,0.0003841721091020748,0.00031142946122518934,0.0,0.02010514961491526,0.006785417167307647,0.00238687165990514,0.0017788026767846655,0.0,0.0,0.0,0.0,0.026635089487785157,0.005111004095926532,0.0021226732916205847,0.0,0.0,0.0006265664160326411,0.00027129679869637697,0.0,0.013080349171061828,0.0049054518341504,0.004355782781363056,0.0008873392186669814,0.001364148766774291,0.00037064492216195617,0.0,0.0,0.0013910624239130314,0.005700270689647663,0.0016373049411723298,0.0015481773436977389,0.0035792386913713614,0.0,0.0,0.0,0.3981332984879746,0.9634901359504787,-0.40236350685043826,-0.2799735151153952,0.12594230470064594,0.3735977138675709,-0.6126755701218193,0.0,-0.13813047404413373,0.0,0.0,-0.41105885410245063,-0.027624476581952228,-0.14019014565606897,-0.17911752926226543,-0.5307213023136736
Karim Benzema,0.0,0.00037037037036666666,0.0009928415810679407,0.001647857338155964,0.0011426683935805166,0.0010535183653361448,0.0,0.0,0.0008547008546942801,0.0005698005697961868,0.0,0.0,0.00031123560535063695,0.0,0.0,0.0,0.0019294692235699157,0.0003306878306848781,0.0003248862897957206,0.0,0.0,0.0012016179136930525,0.0002916302128877591,0.00028935185184959133,0.005299561817609016,0.00182753333910558,0.004421132447513161,0.0019493177386888272,0.004384964406817139,0.0020260274016209,0.0020016155741191827,0.0036323731137966786,0.00293452416773775,0.004148554815300059,0.0021788702854716228,0.007713802407321318,0.007275723329071249,0.0014828561934859346,0.006893135171391747,0.002030944204405106,0.004887256370690647,0.010374438918771874,0.009620517639970676,0.016220543989910012,0.0133829253640544,0.011264474158183916,0.007693321156388746,0.0016825396825269027,0.01524091457486647,0.018448093956292846,0.009544897634290098,0.01672135978360466,0.029125107595019035,0.018737846821524268,0.012578859909819495,0.00570212387436871,0.01611927815856515,0.023831698585185686,0.025041794147018112,0.017926915467677256,0.019678154450884944,0.016951922388922628,0.020905478625997898,0.011176745249309875,0.022333005770660268,0.022214351602169315,0.031186965929721255,0.02283188244079239,0.01713092037515331,0.01758568064997983,0.014565791069191798,0.008548851421231565,0.0142442602378074,0.038963576254354496,0.040031951380585226,0.021694957572046886,0.024039916805292695,0.020770010701084158,0.012777139356624652,0.008048523322349241,0.006753284351690571,0.01589041610502224,0.023353657067865616,0.030373122435138337,0.03531740055436045,0.01826462935833141,0.00888023540364267,0.0035454302882406224,0.008013433225129984,0.003943953188416798,0.012303400888403516,0.025673678207278047,0.02673182001299485,0.013793985288797021,0.00403275615094857,0.0017922312556314342,-0.5007514104822784,0.24810035974655312,2.1126386803532333,2.250856339393201,0.41355367110223135,-0.15313687089058356,0.21212892742131503,0.0,-0.6666005688117906,0.0,0.0,0.7292376371218086,0.12892833468205828,0.3893554900572023,-0.15868808614212238,-0.29286342485078376
Kevin Gameiro,0.0002880184331771519,0.0,0.00029325513196214344,0.0008241758241687722,0.001205289259713272,0.0008981109550285275,0.0,0.0,0.0018774714964766245,0.0003707823507579729,0.0017286618305139582,0.0002560163850466112,0.0,0.0011571940604093516,0.00032583903551316356,0.0005760368663543038,0.0012655355397166428,0.0017330339910825888,0.003344924489064146,0.0009487666034062581,0.0002986857825539847,0.0024210669371242614,0.004288447514176585,0.002720847156273938,0.0006870378852267256,0.004602415408791521,0.003056162360730094,0.006646949505174879,0.002766771670919653,0.0074052597884291605,0.003491889782164358,0.0022675937186190636,0.004331721454852691,0.012818346750548772,0.005814263725875954,0.005761637892300368,0.0024400278195113373,0.005406159048318941,0.007129270032319899,0.0059385835248164,0.0055739462608471535,0.006564621457893059,0.014345804555946608,0.005180796814382685,0.0036749976561219057,0.010354838352318534,0.006687590405028222,0.004443906500801212,0.010753012484356315,0.015076784827606323,0.008345313365848154,0.01546964025916852,0.023968619546907786,0.015580721879435981,0.006733741316374382,0.013935967480775354,0.010892724029440836,0.009930692111657142,0.014628628001239978,0.012372591388001305,0.016667415934231804,0.01791036441030048,0.019535842585539896,0.018517484929348557,0.013345111563917815,0.014760897034579192,0.022744331727682515,0.008466750239789862,0.011258422720856712,0.019520935304821588,0.017745487994683454,0.01818213007162064,0.017523425957501164,0.014574101349758915,0.028479300806680454,0.014033780817265917,0.014501891127779727,0.02507042165071349,0.026617663244334653,0.01978141728076582,0.018303004752197198,0.010171987095630892,0.023113916078450418,0.029234827802792792,0.04076808186400417,0.044072359471261785,0.02118051301426213,0.007773851903723764,0.004417069517279781,0.012138634027018293,0.01065531487874909,0.02145350184109232,0.03009404514828593,0.022700774986267,0.014761580960588756,0.00802217118512181,-1.060030854292587,0.05542101623951414,1.1295362886446927,1.1895405939541122,0.09539349709701572,-0.7172088649518219,0.08765283936609405,0.0,-0.5326565355757487,0.0,0.0,0.9541445715565983,0.1690726314185542,-0.18683008385046007,-0.23406390076231484,0.5263325606105707
Keylor Navas Gamboa,0.0007602709683608729,0.0020588157215629724,0.036738245745467774,0.27996084148548755,0.30253871506849106,0.0317766248254812,0.001406649616345769,0.0005347593582790472,0.00032679738561728396,0.0018041394155482598,0.03411478555101675,0.08960951053867035,0.10819072070645747,0.04184653695109697,0.004242611670994878,0.0006257822277714165,0.000445632798567223,0.0,0.00712052385307831,0.014229936022618225,0.017217969267174026,0.010474409358984794,0.003073728212457918,0.0006257822277714165,0.000445632798567223,0.0,0.000828180838379312,0.0022523082509761806,0.0009685117460940607,0.00308661467783548,0.0007794272500051537,0.0,0.0,0.0,0.0,0.0,0.0,0.0015233785821751286,0.0,0.0,0.0,0.0,0.00039215686273986924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4425985129360781,-0.24904886497375625,-0.6864850928525267,-0.2799735151153952,-0.2528629095843689,-0.9189698609492081,-0.7525607550066473,0.0,-0.8175920244596927,0.0,0.0,-1.964035194621988,-0.5139021369021203,-1.1733816305374816,-1.4935234840205653,1.513780177389976
Kléper Laveran Lima Ferreira,0.0013589216293364997,0.0,0.005393686256859603,0.012560307009696504,0.005376643177831274,0.004418027360224236,0.008982240501604621,0.007529980297099402,0.0004852744310550088,0.0014231315573550447,0.011438371521300745,0.015296194513560188,0.016798097849700093,0.02018637897577315,0.013423597635397673,0.011103050969708395,0.0022121478289267244,0.004149821440900996,0.010800032287053087,0.011962666876881425,0.02286364957930113,0.04471349483060746,0.03155360235930189,0.01804199533704554,0.0008564387908924388,0.0022086602731588613,0.006461356700720297,0.018985802180214277,0.024364503962113346,0.04846644846504452,0.05271030648313115,0.023443866009690437,0.0004290004289965641,0.003512413415022959,0.008428142156750165,0.013783820548486921,0.032382322628160196,0.06001875779742884,0.06935439729837897,0.02284967032837493,0.00019841269841187168,0.0007183372357131433,0.004199583645199627,0.009065110065356069,0.03486308950284752,0.045391010923293194,0.04075837985344834,0.01862874621348854,0.00022148394241314483,0.0012870012869896923,0.0005120327700945334,0.006857391609789931,0.014924129843384537,0.02615941523309473,0.028498969979146256,0.01808945800283222,0.0002994908655267178,0.0,0.000500415117083033,0.002589801379203805,0.002678400243775316,0.006973914740167605,0.012713429204434726,0.009750329391234866,0.0,0.0,0.0014956298975205083,0.0002994908655267178,0.0005668934240326732,0.002272847289506386,0.003988711789518204,0.00532519828922707,0.0,0.0004471272076884888,0.0003072196620563897,0.0,0.0008580008579931282,0.0002994908655267178,0.0015555323228256957,0.0023363907166542444,0.0012760926288237929,0.0004471272076884888,0.0022986302456522185,0.0031288265068360596,0.0016837407699483993,0.0003072196620563897,0.0002235636038442444,0.0017784285733322312,0.0002009242515563152,0.0,0.0023456863365370487,0.0038069557901380404,0.0031657394166703353,0.002535166714469865,0.000556947925365721,0.0002868617326431371,1.0161760626369138,0.8672069493512131,-0.20908351637282716,-0.144393344338149,-0.08149864597924314,0.8183025104414389,-0.3728723960335426,0.0,0.5413310763714253,0.0,0.0,-0.3277406866363392,0.16907263141855422,0.2504666347192432,0.32963654289328476,-0.6782010467618097
Laureano Sanabria Ruiz,0.0014058106841467067,0.00030921459492677715,0.00279147866575076,0.0013808735169011004,0.011014546971517953,0.009113656370296432,0.014772998395921742,0.018665175811909716,0.0,0.00046860356138223556,0.0031066889187844494,0.002459511567310074,0.007736113814685027,0.018142520854486487,0.03194326180581494,0.019327155344718627,0.0023892260511123244,0.00046860356138223556,0.0020704481182014078,0.00021240441801090215,0.00464996783031548,0.020386584597247598,0.017565150181877834,0.021144002019789884,0.00046860356138223556,0.002959263586254717,0.00046860356138223556,0.0,0.0024903472665168663,0.02000601174845486,0.025385816412776343,0.04662031125247759,0.0060790078442199,0.0015598721289825917,0.0,0.0008741258741090641,0.003595199501842297,0.016444040347995195,0.024021415437624774,0.05960626411917853,0.011374870010511214,0.00670167285043802,0.0,0.00040225261463843544,0.002173060584239932,0.004685708864940002,0.035937368965695556,0.07246325329637483,0.008107483534584728,0.0010912685676003559,0.00046860356138223556,0.0,0.0021000409383423405,0.004040827077549356,0.02381630579104194,0.06894292531972987,0.004717435087875789,0.001867995018654361,0.0003918495297771862,0.000694124317130032,0.0017406094517344291,0.0019606561662290304,0.008247361819343137,0.0918066637925226,0.010135959224949554,0.002805202141418832,0.002343017806911178,0.0,0.00036363636363345454,0.00250245327713881,0.008583590642111462,0.05210298971172984,0.007953422089748842,0.0012453300124362408,0.001867995018654361,0.0,0.0,0.0013207402533440401,0.008855688603106366,0.05548333108715678,0.0014058106841467067,0.0006226650062181204,0.0,0.0,0.0,0.0011755485893315586,0.005714597705620355,0.026048721416323483,0.0,0.0,0.0,0.0,0.0,0.002826727385146915,0.009435458636728985,0.021371896870534198,0.04274035698736425,0.03502187523227515,-0.6514311309431782,-0.2799735151153952,-0.2528629095843689,-0.2978193319400337,-0.2693210254045141,0.0,0.47956184451546535,0.0,0.0,-0.4986237425319784,-0.09269424113709737,-0.43641656792202715,-0.1937921398675302,0.010874840231572369
Leandro Damião da Silva dos Santos,0.0,0.0,0.0,0.0,0.015503875968631694,0.007751937984315847,0.0,0.0,0.0,0.0,0.0,0.0,0.0032362459546611366,0.0,0.0,0.0,0.0,0.007751937984315847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333332682294,0.0,0.0,0.0032362459546611366,0.006472491909322273,0.04166666666536459,0.0,0.0,0.0,0.0,0.0,0.010416666666341147,0.006472491909322273,0.04166666666536459,0.012944983818644546,0.0,0.0,0.010416666666341147,0.0,0.027305825242004565,0.006472491909322273,0.0252126138326151,0.006472491909322273,0.03296455181693095,0.007751937984315847,0.0032362459546611366,0.055891096559002706,0.018168604650656995,0.03364190562160494,0.05066747572699026,0.0252126138326151,0.0032362459546611366,0.017460675848299256,0.0,0.04857426431760079,0.012944983818644546,0.03815759765125965,0.0032362459546611366,0.0032362459546611366,0.007751937984315847,0.02406957928734343,0.01688915857566342,0.04071648980124679,0.037722491908345715,0.006472491909322273,0.0,0.0032362459546611366,0.025920542634972843,0.0032362459546611366,0.021404850605318132,0.03620079777159208,0.01874012192329283,0.0,0.0,0.010416666666341147,0.0,0.02393316775762153,0.026492059907608678,0.00970873786398341,0.0,0.007751937984315847,0.0,0.0,0.0,0.020696921802960393,0.04395273575590793,0.006472491909322273,0.0,0.0,-1.2993413405735545,-0.46254836152838347,0.8558892311588102,-0.2799735151153952,-0.2528629095843689,-1.1930420596835065,-0.3981849532984163,0.0,-0.8175920244596927,0.0,0.0,0.37363661122614583,0.16907263141855422,-0.6846106587770165,-0.7942279101140365,1.552764384279491
Leonardo Carrilho Baptistão,0.0004662004661976408,0.0,0.000818330605547237,0.0023249380331973467,0.0008919545748837504,0.00023889154323788556,0.0016100878776562045,0.0,0.0006993006992964612,0.0,0.003674043550557065,0.0008129763278447012,0.004301787765274576,0.0,0.0061516813390695875,0.0006967670011078925,0.0015296107401201688,0.0033710249737646876,0.0010572221487851225,0.0028473405716443346,0.0028659735619379297,0.0020422055820105184,0.002629562432495081,0.001851409460085792,0.0008583681149987481,0.0021406532693114795,0.004770866998349247,0.002785386346281928,0.002644903409342208,0.004608035478733402,0.0019576014327140215,0.0066173048441115585,0.006090021089916359,0.007618502624211206,0.005647990527117934,0.0021644748215307284,0.0022866597871821414,0.007638663774175088,0.009258997336408685,0.00559807747557645,0.003891541198370843,0.007145868647079806,0.011202525427240142,0.01169957448483615,0.008665084641914152,0.011677342945207801,0.00933941908210392,0.008892142817690867,0.01531872005102375,0.01907558582577249,0.012689498424469398,0.02322156323250746,0.01728405312476864,0.016704096921876903,0.021752749560265364,0.020586241991398725,0.012419091004641737,0.015796539925789364,0.019588266856914963,0.022734938222199665,0.012000065747322512,0.01857935590426255,0.026780085557337525,0.029228984112329794,0.007124362748138302,0.024336323716848844,0.02098250723040666,0.014340219377109676,0.016595152811915856,0.028968145713303577,0.022951404045959467,0.017593439923635455,0.013807487445601344,0.02042579405383415,0.018516141653337804,0.009553540314475096,0.012312948996692219,0.024738580593944903,0.03688779944322541,0.03118389034168902,0.005420756102686612,0.009903016827388433,0.010862523219996569,0.008154261259950994,0.015959275882504745,0.017910543948735643,0.024438880972682826,0.026252579056121012,0.0004662004661976408,0.0053768471871944255,0.006683281025255409,0.010688353001468642,0.010842608758581,0.007527012232190664,0.010916023948734178,0.018438945392186615,-1.0279902263966514,-0.6764176382749603,0.26266833730829614,0.04854766792177833,-0.11445331205715195,-0.5654471054437642,0.2492323767454674,0.0,-0.6869263416874698,0.0,0.0,0.6747629828224301,-0.13268279920065779,-0.11980012139416217,-0.3585391826917684,0.1133351604986263
Lionel Andrés Messi Cuccittini,0.0,0.0,0.0,0.0,0.0,0.0,0.00014430014429945716,0.0005036246142944437,0.0,0.0,0.0,0.0,0.0,0.00011977482333166219,0.00015382248884708875,0.0010864952041352344,0.0,0.0,0.0,0.0,0.0,0.0003241189742747194,0.0011173772133572645,0.0026183891799343873,0.0,0.0,0.0,0.000613484162232841,0.001879513087990828,0.0018002676697327798,0.0015367794174215312,0.0028086997963600426,0.0,0.0010657784630307466,0.001027360359834416,0.003186084121678247,0.011993947118257908,0.006943920738856818,0.005557054517213643,0.01045130848031091,0.00024050024049833177,0.0010365958654634112,0.003655177086282806,0.01139243094375198,0.015287441774027952,0.027100396511238047,0.012987356670505391,0.012530800902095844,0.0011065059688138423,0.002939734895532956,0.006533021011521182,0.018240061510259326,0.031192063825435656,0.03376984484811776,0.020900464265241465,0.0362662077857617,0.002858699110494544,0.003570144847535936,0.01046011034070779,0.01823410390679682,0.042793054532339114,0.048664924658767296,0.028543529113976538,0.04728832409522892,0.0027842802853863292,0.005504617357073329,0.016364529275266937,0.028253975622889702,0.0385983910836091,0.05093376634397741,0.03156432112773249,0.03915106794376044,0.003586668491156178,0.0035039308837813716,0.01628127431795405,0.026314438449473912,0.03355049934503163,0.037815432565942275,0.022018939026686446,0.02049441259162036,0.002405691795861005,0.0016607313617207594,0.006302880484411611,0.02674116349900278,0.01953606765798314,0.011044401617927767,0.009320503983585198,0.011365124563681935,0.0048843084868928945,0.0012969398250494953,0.0032593701443653015,0.007234020520787948,0.007144362186038955,0.01054729177378593,0.0019591528805589196,0.0060538492151345534,1.1309756002810247,0.45796501482460267,3.005865561598856,1.9632620377444967,1.3828868793736497,2.212133646464703,3.1294650727971565,0.0,-0.6734638167957863,0.0,0.0,0.25540217449466995,0.16907263141855422,1.461266201285997,0.6460278186019666,-1.5325294930427371
